#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     144       1.8458       1.8162       1.5844       0.6106       0.9813,     144       3.7851       2.9418       3.0204       1.0335       1.7878,     144       1.9024       1.3392       0.7327       0.7522       0.5856,     144       2.9771       1.7509       0.6396       1.0056       0.9702,     144       2.5316       2.6783       0.8916       1.0224       0.9936,     144       2.7721       1.4936       2.5003       1.1595       0.8466,     144       3.5985       1.8119       1.8509       1.3313       1.3775,     144       2.8768       1.5172       2.4162       0.9109       0.9559,     144       3.0625       1.8594       1.0958       0.4857       0.7021,     144       1.6982       2.0804       1.4564       0.5056       0.4178
     145       2.9534       1.8323       1.4671       0.7489       0.6369,     145       3.4327       2.5960       2.8907       0.4856       1.4148,     145       3.3023       1.3142       0.8617       1.1022       1.0661,     145       2.9214       2.0294       1.1138       0.9424       1.0806,     145       2.1147       2.5918       1.1637       0.6211       0.6514,     145       3.4589       1.5199       3.2332       0.8862       1.3317,     145       3.6216       1.6488       2.2658       1.2298       1.6342,     145       2.4967       1.5865       0.5152       0.8829       0.4490,     145       3.2501       1.7890       1.1873       0.4737       1.1881,     145       2.1312       1.9904       0.8838       0.6528       0.4390
     146       3.1385       2.3901       1.1373       0.3891       0.3247,     146       4.8524       3.4448       3.1055       0.9035       0.9206,     146       3.8391       1.5947       1.4055       0.4180       0.7717,     146       3.3210       1.8516       1.4960       0.5619       0.6713,     146       2.6028       2.2247       0.7587       0.7084       0.6909,     146       3.3379       1.5214       3.1646       0.7700       0.8154,     146       2.5183       1.6802       1.2717       1.0231       1.1768,     146       3.0504       1.6234       1.7138       0.6576       0.8729,     146       2.7231       1.9855       1.1484       1.0501       0.7304,     146       2.1960       2.1175       0.6663       0.7360       0.8018
     147       2.6699       2.2189       1.4661       0.4956       0.5838,     147       4.3465       2.4040       3.2465       0.9020       1.4800,     147       3.8252       1.5537       1.3465       0.4016       0.9373,     147       3.4018       1.9244       1.0982       0.8007       0.6021,     147       2.7022       2.0550       0.8241       0.3916       0.8606,     147       2.9691       1.3940       2.4408       0.6346       0.9517,     147       3.1678       1.4803       1.9013       0.8406       1.2487,     147       2.4249       1.7459       1.2222       0.6462       0.7019,     147       3.1852       1.7550       2.5595       0.9343       0.5662,     147       2.3827       1.9955       0.4858       0.5744       0.3949
     148       3.0128       2.3966       1.1353       0.7807       1.0512,     148       3.8446       2.7334       3.0232       0.8311       1.0310,     148       3.4717       1.5907       1.7427       0.6972       1.5466,     148       3.7094       1.9243       1.0305       1.0495       0.9318,     148       2.1955       2.3198       0.7780       0.5892       0.7483,     148       4.4448       1.4857       1.9073       0.7736       0.7128,     148       2.1840       1.4066       1.4151       0.8361       0.8346,     148       2.5871       1.7407       0.9482       0.4614       0.3113,     148       4.4641       2.2702       2.9949       0.8871       0.8947,     148       2.6576       2.0587       1.1242       0.6223       0.4643
     149       2.1815       1.9173       1.4999       0.7056       0.6587,     149       3.1905       2.5736       3.1593       0.6583       1.5917,     149       3.2272       1.8516       1.5354       0.5447       1.6447,     149       3.0603       2.0209       1.2371       0.3621       0.7144,     149       1.6304       2.3702       0.6269       0.6018       0.2347,     149       3.6753       1.4119       1.8132       0.6989       0.5785,     149       2.5131       1.9809       1.2924       0.9428       1.0408,     149       2.1259       1.5398       0.7246       0.5663       0.4760,     149       3.1965       1.7253       2.9893       0.6210       0.8429,     149       3.1890       2.2887       1.5123       0.4820       0.6912
     150       2.2421       2.1920       1.1139       0.8173       1.1665,     150       4.5117       2.3174       2.7908       0.7430       0.7466,     150       2.4819       1.7409       0.9628       0.6793       0.9620,     150       4.0883       1.9606       1.3888       0.5596       0.2743,     150       1.8272       2.2590       1.6465       0.6817       0.6877,     150       4.2497       1.5381       0.6694       0.6190       0.6778,     150       2.8677       1.6675       1.3198       0.7711       0.5206,     150       2.2508       1.4291       0.8842       0.5008       0.6298,     150       3.6134       2.0123       3.3177       0.9446       0.9322,     150       3.1860       2.2520       0.7451       0.5630       0.2590
     151       2.0314       2.2226       1.2571       0.8123       0.8730,     151       2.6225       1.9926       2.9136       0.8730       2.0158,     151       3.6407       1.7052       1.2202       0.6918       1.1675,     151       3.2449       1.8761       1.0812       0.6110       0.8385,     151       1.9694       1.8172       0.9368       0.6055       0.6141,     151       4.2705       1.7166       2.8856       0.5891       0.4238,     151       2.6291       1.8689       1.2129       0.8312       0.8596,     151       2.5994       1.3992       1.0565       0.7860       0.8576,     151       3.1827       1.8857       3.1208       0.7658       0.6013,     151       2.8653       2.1114       2.5054       0.6478       1.3944
     152       1.9189       2.5750       1.9933       0.7129       0.6170,     152       4.2919       2.5735       3.1719       0.7414       1.7327,     152       2.7631       1.5793       1.1674       0.8436       0.7414,     152       3.0151       2.0084       2.0714       0.3809       0.9719,     152       2.0301       1.5438       0.6746       0.6061       0.3240,     152       4.8348       1.5394       3.2406       0.6903       0.4928,     152       2.3168       1.8512       1.0901       0.5677       0.6304,     152       1.8743       1.4230       0.8464       0.6357       0.6714,     152       3.8699       2.0055       3.1474       0.7835       0.4963,     152       2.5004       1.9110       0.8471       0.8030       0.6786
     153       3.0453       2.7166       2.2018       0.5184       1.0727,     153       4.2486       2.7075       3.1222       0.6110       1.7427,     153       2.1823       1.4442       1.1190       0.7230       0.7653,     153       3.6675       2.1223       1.5693       0.7351       0.6446,     153       2.0623       1.9561       0.7575       0.4620       0.2934,     153       4.3539       1.5315       3.3053       0.3425       0.0999,     153       3.4746       1.8408       1.6450       1.3289       1.2902,     153       1.8710       1.5316       0.8055       0.7852       0.4575,     153       4.1317       1.8319       3.0162       0.8907       0.8367,     153       2.4218       2.2159       0.6785       0.7229       0.6281
     154       1.9927       2.1961       2.1342       0.7708       0.7845,     154       4.5304       2.3887       2.7857       0.6814       1.2179,     154       2.4074       1.5124       0.4339       0.5154       0.3714,     154       2.6640       2.0577       0.9913       0.5301       0.6728,     154       2.0765       1.8541       0.7173       0.5146       0.9335,     154       4.3990       1.7279       3.6313       0.9233       1.1821,     154       1.7949       2.1504       1.3847       0.9152       0.5795,     154       2.5669       1.4127       1.2408       0.6969       0.4886,     154       4.1327       2.3282       3.2342       0.8332       0.6330,     154       3.2485       2.1752       1.0195       0.6050       0.3478
     155       1.8446       2.4918       1.5887       0.4032       0.7358,     155       4.5517       2.5156       3.3395       0.9207       1.6291,     155       2.5141       1.6183       0.4973       0.4436       0.2343,     155       3.7630       1.9376       1.3063       0.6874       0.6953,     155       1.9480       1.6993       0.6762       0.6088       0.2687,     155       3.9942       1.6723       3.3027       0.8769       0.7733,     155       3.2572       1.4955       1.3979       0.8229       0.9321,     155       1.3937       1.5650       0.6853       0.7593       0.6554,     155       3.8117       2.3562       3.0634       0.6857       0.5004,     155       2.7977       2.5550       1.5022       0.4920       0.5153
     156       1.5249       2.6822       1.2111       0.5541       0.5462,     156       3.3495       2.2171       3.1385       0.6263       1.2032,     156       2.1721       1.7183       0.8196       0.5266       0.2293,     156       3.8508       1.8337       1.7440       0.6587       1.0754,     156       2.3130       1.6916       0.9834       0.4225       0.7193,     156       4.8240       1.6308       3.8091       0.5934       0.4502,     156       2.9259       1.5272       1.4649       0.9119       1.1239,     156       2.3071       1.5277       0.8933       0.8318       0.5155,     156       4.9762       1.9786       3.1190       0.9303       1.1734,     156       2.3203       2.1329       1.4265       0.4825       0.6263
