#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
      48       3.2442       1.4993       2.8475       0.6220       0.8249,      48       3.1920       1.8565       2.3515       0.3906       0.6887,      48       2.8264       1.3212       1.7691       0.3877       0.6559,      48       2.6841       1.5228       2.6623       0.3023       0.4091,      48       5.1142       1.3490       3.7132       0.8243       1.2557,      48       2.5107       1.7012       2.5577       0.3334       0.8603,      48       5.0525       1.1984       3.9447       0.4710       1.0029,      48       2.3269       1.4894       1.5235       0.4023       0.3934,      48       3.2194       1.5757       1.5093       0.3289       0.2564,      48       3.0065       1.7761       2.7894       0.3681       0.4282
      49       2.4715       1.4608       2.5760       0.5335       0.7389,      49       1.7761       1.4994       1.2482       0.4324       0.3659,      49       2.4137       1.4675       1.4153       0.3910       0.5049,      49       3.4154       1.2502       2.8240       0.3363       0.4298,      49       5.3142       1.5406       3.7207       0.6901       1.6938,      49       2.7589       1.8236       3.2739       0.3428       0.5563,      49       4.7642       1.5144       3.0977       0.3805       0.8088,      49       1.5185       1.8227       1.1517       0.4743       0.6526,      49       3.7328       1.6250       1.8622       0.7336       0.8459,      49       3.1637       1.5673       2.5357       0.5224       0.7288
      50       2.2362       1.4483       2.2906       0.6379       0.6882,      50       3.1992       1.7590       2.7139       0.3804       0.6344,      50       2.0475       1.4250       1.7096       0.3663       0.5101,      50       2.9498       1.2611       3.1155       0.3937       0.7029,      50       4.0837       1.6681       2.9261       0.4450       0.9982,      50       2.6208       1.5324       3.2356       0.3144       0.7727,      50       5.6923       1.4018       3.6082       0.4236       0.9255,      50       2.2107       1.7940       0.9014       0.3907       0.5631,      50       3.4270       1.8017       1.5467       0.6425       0.7294,      50       2.5295       1.5268       2.7136       0.4404       0.5278
      51       2.1470       1.4383       2.4193       0.5688       0.7589,      51       2.9727       1.7602       2.3866       0.2066       0.2951,      51       1.6276       1.4200       1.4877       0.5426       0.4506,      51       3.1298       1.3842       2.9401       0.4915       0.6294,      51       5.5407       1.7117       3.6477       0.6124       1.4710,      51       2.3999       1.4846       2.9016       0.4944       0.6063,      51       6.2288       1.4327       3.2420       0.4784       1.4691,      51       3.4156       1.7942       2.5020       0.4428       0.5692,      51       2.5909       1.2902       1.6813       0.6533       0.9805,      51       2.4921       1.7260       2.6667       0.4689       0.7418
      52       2.3429       1.4085       3.3800       0.4536       0.7196,      52       3.3374       1.9782       2.6824       0.3327       0.3993,      52       3.3171       1.4352       2.3477       0.5756       0.6222,      52       3.1787       1.4371       3.0230       0.5422       0.6086,      52       4.8757       1.7238       3.2182       0.6538       1.2806,      52       3.1207       1.5422       2.7662       0.4175       0.4044,      52       5.0619       1.6506       2.5540       0.3553       1.4199,      52       2.6907       1.7490       2.9994       0.5013       0.7411,      52       2.0534       1.2977       1.3355       0.5093       0.8762,      52       2.2631       1.7280       2.7350       0.5192       0.6403
      53       2.1063       1.7380       2.8554       0.3897       0.5768,      53       3.0470       1.6405       1.9309       0.4502       0.4854,      53       2.3513       1.3348       1.9033       0.5645       0.8074,      53       3.2892       1.4565       3.2398       0.5477       0.5386,      53       6.0607       1.7934       3.9749       0.7905       1.3789,      53       4.0219       1.3797       3.2114       0.3216       0.6950,      53       4.7233       1.1067       2.6292       0.3526       1.0178,      53       3.1519       1.8213       2.2656       0.5986       0.5765,      53       2.7569       1.6934       1.8730       0.4421       1.1943,      53       2.2161       1.4573       2.4627       0.4709       0.8102
      54       1.4656       1.7254       2.4933       0.4181       0.5366,      54       2.4145       1.4870       1.8325       0.3659       0.3683,      54       1.4448       1.3772       1.8408       0.5133       0.8380,      54       2.8660       1.5385       3.2857       0.4113       0.4275,      54       4.9264       1.9398       3.8315       0.7190       1.1346,      54       3.6311       1.4482       3.1064       0.5870       0.8622,      54       5.2364       1.2733       3.8760       0.5744       1.3808,      54       3.0644       1.5757       1.6325       0.6052       0.5284,      54       2.1144       1.5938       1.7707       0.4054       0.7777,      54       2.1265       1.6636       2.4562       0.3084       0.4882
      55       2.2400       1.5717       2.6184       0.4234       0.6551,      55       2.3945       1.5672       2.4186       0.3463       0.8387,      55       2.0250       1.4547       2.0797       0.3737       0.4987,      55       2.8927       1.2780       2.7193       0.4846       0.5082,      55       4.8348       1.6244       2.9363       0.7387       1.1938,      55       3.3969       1.4986       2.8975       0.2080       0.8576,      55       5.0958       1.3536       4.3601       0.7829       1.8101,      55       2.2052       1.5452       1.8518       0.5214       0.6136,      55       2.0487       1.3814       1.3739       0.6497       0.6333,      55       2.0335       1.5458       2.8173       0.5809       0.7540
      56       1.8057       1.5537       2.9136       0.3414       0.9118,      56       2.3219       1.5963       1.8658       0.5185       0.4486,      56       1.6372       1.3044       2.7524       0.4553       0.7247,      56       4.1979       1.5834       2.9496       0.5768       0.6345,      56       5.0766       1.5611       3.3160       0.6464       1.8314,      56       5.4006       1.6101       4.2306       0.3641       0.7336,      56       5.1448       1.4520       3.7495       0.4590       1.7521,      56       2.9495       1.5165       2.9133       0.5533       0.4834,      56       2.4651       1.5853       1.7096       0.5752       0.7886,      56       2.1032       1.5272       2.6654       0.5369       0.7131
      57       2.8053       1.5229       2.9187       0.3033       0.6235,      57       2.9204       1.7903       2.4775       0.3217       0.4471,      57       1.3154       1.1755       3.3031       0.4270       0.4612,      57       3.5523       1.4936       3.0634       0.4981       0.6020,      57       4.4722       1.7622       3.0621       0.6876       1.0192,      57       6.1563       1.5821       4.0409       0.2581       0.9642,      57       6.0273       1.6856       4.0898       0.5832       1.5206,      57       3.2227       1.6960       2.5316       0.4567       0.7882,      57       2.3633       1.6988       1.3830       0.7250       1.1565,      57       1.7319       1.5722       2.7838       0.3063       0.3355
      58       2.2475       1.5619       2.7001       0.4222       0.9169,      58       2.3743       1.5005       1.7558       0.3836       0.4468,      58       1.2739       1.1915       2.3966       0.5382       0.8026,      58       3.8890       1.5871       3.4532       0.5495       0.5470,      58       4.5599       1.6641       3.5489       0.7196       1.2684,      58       6.2620       1.5934       3.2454       0.4774       0.8380,      58       5.2492       1.5434       3.3938       0.4720       0.7140,      58       3.2430       1.7235       3.9547       0.4604       0.4820,      58       2.3336       1.6490       1.4890       0.6302       0.9982,      58       2.5381       1.6009       2.7701       0.5050       0.8524
      59       2.6658       1.5391       3.1083       0.4388       0.4832,      59       2.4513       1.6345       1.8481       0.5406       0.7437,      59       1.4323       1.2982       2.9329       0.4101       0.5593,      59       3.6997       1.4674       2.9048       0.6965       0.5998,      59       3.6211       1.7347       2.9745       0.7696       1.3236,      59       7.2873       1.7347       3.8133       0.3790       0.9440,      59       6.0170       1.5558       4.7778       0.7805       1.5576,      59       3.3857       1.9331       2.7659       0.6013       0.8883,      59       3.0411       1.8897       2.1558       0.4893       0.6282,      59       2.3147       1.4180       2.6784       0.3047       0.5989
      60       3.3225       1.8001       2.9674       0.1856       0.5333,      60       2.3557       1.7813       1.7604       0.4945       0.4304,      60       1.7519       1.4840       2.7901       0.2528       0.5168,      60       3.5946       1.6387       2.8975       0.5047       0.6267,      60       4.3231       1.6322       3.1564       0.6807       1.1395,      60       6.7566       1.9340       2.9959       0.7072       0.8278,      60       6.2410       1.8589       4.0527       0.9106       2.2003,      60       2.2824       1.7454       4.0561       0.6010       0.7755,      60       1.6323       1.5199       1.7333       0.6276       0.7881,      60       2.1443       1.4026       2.6785       0.6146       0.5985
      61       2.6438       1.9119       3.2873       0.3888       0.7391,      61       2.7635       1.8197       1.7468       0.4186       0.5283,      61       1.5954       1.5691       2.8256       0.3343       0.4018,      61       3.1033       1.6733       3.3252       0.2816       0.3792,      61       5.3689       1.6223       3.3358       0.6788       1.4296,      61       6.4667       1.6728       4.9309       0.5652       0.7673,      61       5.8049       1.6619       3.6655       0.9119       1.9971,      61       2.2221       1.5341       2.7636       0.4229       0.4350,      61       1.5401       1.5105       1.3864       0.3470       0.5204,      61       2.8726       1.6896       2.4327       0.4603       0.5181
