#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     442       2.7655       1.8866       7.0075       0.5324       2.1392,     442       4.2543       2.2228       5.4122       0.5873       1.6707,     442       4.2349       2.4704       9.0052       0.9535       2.1875,     442       2.6764       2.4861       5.2873       0.4857       1.3983,     442       2.4985       2.3075       6.5976       0.9854       1.6351,     442       3.0472       2.3201       6.3286       0.7737       1.5612,     442       3.8727       2.7671       4.6764       0.5053       1.7109,     442       3.6961       2.2197       5.0784       0.6947       1.4734,     442       5.3515       2.5659       5.2015       1.0378       1.6138,     442       2.0994       2.7317       6.5985       0.6071       2.1541
     443       3.4687       1.7621       7.6103       0.7614       1.2949,     443       3.8478       2.6150       6.2031       0.7639       1.9414,     443       5.3742       2.0570       9.2979       0.5414       2.2677,     443       3.3109       2.8040       5.4331       0.6341       1.0771,     443       2.8010       2.3806       7.0078       0.6703       1.9611,     443       5.0980       2.3666       7.3130       0.8178       1.6550,     443       3.7436       2.8998       4.3560       0.6259       2.0102,     443       3.0390       2.2347       4.6867       0.7014       1.6234,     443       5.8960       2.9040       4.6804       0.6140       1.6650,     443       2.4780       2.7361       7.0136       0.5803       2.0885
     444       4.2408       2.0577       7.4782       0.8729       1.4722,     444       4.9445       2.5181       6.2300       0.4584       1.5003,     444       4.5249       1.8329       8.6346       0.3233       1.6725,     444       2.9577       2.6215       5.1802       0.3282       1.1366,     444       2.1915       2.1614       5.9944       0.4243       2.1316,     444       3.9216       2.5603       7.2616       0.7711       1.4636,     444       3.3433       3.1310       5.3896       0.1963       1.2224,     444       2.1386       2.3442       4.5216       0.7248       2.2829,     444       7.5554       2.8456       4.5328       1.0277       2.3304,     444       2.6139       2.8340       7.2138       1.0971       2.4556
     445       4.4039       1.7173       7.7632       0.5208       1.2791,     445       4.7934       2.8270       5.6789       0.4245       1.9566,     445       5.2014       2.2293       8.8059       0.6555       1.7144,     445       3.2210       2.3949       4.6649       0.5520       1.1695,     445       2.6978       2.1675       6.6552       0.6080       1.8584,     445       3.9964       2.5589       6.4372       1.2706       1.9162,     445       2.1399       2.7831       5.3307       0.6404       1.8587,     445       2.6265       2.6563       4.5314       0.4883       1.3718,     445       6.2410       2.6371       4.8304       0.8663       2.0450,     445       2.7875       2.7164       7.2868       0.5345       1.4667
     446       4.3668       1.9578       7.2178       0.6052       1.5234,     446       3.6501       2.5537       6.3914       0.4565       1.8899,     446       4.3781       1.6527       8.8890       0.8004       2.5601,     446       3.0564       2.8242       4.9963       0.8007       1.2571,     446       2.2883       3.0224       6.4367       0.3602       1.7181,     446       3.8788       2.5181       6.6308       1.3665       1.4609,     446       2.4162       2.5492       4.6899       0.3288       1.9281,     446       4.6848       2.1765       5.2428       0.5826       0.8819,     446       5.0244       3.0261       4.7311       0.7287       2.3033,     446       3.8902       2.5763       7.3272       0.4087       1.6673
     447       5.2608       1.8239       7.6623       0.5210       1.4957,     447       3.4877       2.3664       7.0350       0.4396       1.5482,     447       5.0098       2.3465       9.6010       0.5619       2.2824,     447       3.4485       2.4469       4.8852       0.5740       1.3855,     447       2.2846       2.5020       6.1207       0.2699       1.6627,     447       4.6083       2.5057       6.7555       0.8753       1.3439,     447       2.4075       3.1635       5.0127       0.5863       1.8302,     447       3.5007       2.0074       5.0710       0.5694       1.2027,     447       4.3717       2.7615       3.8331       0.6350       1.6267,     447       3.0997       2.3868       7.3946       0.7816       1.7733
     448       4.2002       1.6725       7.4191       0.9786       1.7513,     448       3.0649       2.2788       6.0950       0.6005       1.7045,     448       4.0571       2.2641       8.1113       0.5890       0.6267,     448       3.0477       2.4526       5.4672       0.5250       1.3015,     448       2.9578       2.1935       6.0214       0.4508       1.8010,     448       5.1399       2.4072       8.4084       0.3570       1.6438,     448       2.9505       2.8026       5.0325       0.5382       1.5873,     448       2.5473       2.0812       4.3546       1.0201       1.6138,     448       6.0053       2.7823       4.8228       0.6956       1.0271,     448       3.4187       2.7294       7.4482       0.3645       1.7937
     449       4.0449       1.6812       7.1037       0.5116       1.1604,     449       3.2947       1.8247       5.2564       0.5268       1.6297,     449       5.3761       2.2855       9.5815       0.4615       1.7871,     449       2.6962       3.1518       4.1772       0.8691       1.3847,     449       2.7479       2.1394       7.0066       0.6793       1.8910,     449       4.9210       2.5969       7.5912       1.1530       2.0416,     449       3.8366       2.5146       5.4330       0.5243       1.4860,     449       3.0368       2.2017       4.8513       0.6945       1.5236,     449       4.9990       2.7633       4.6901       0.6660       1.2640,     449       4.3846       2.6998       8.1208       0.4489       1.5313
     450       3.4702       2.0003       6.9644       0.5522       1.4235,     450       5.9031       1.9876       7.1285       1.0678       1.5943,     450       4.8608       2.5407      10.5345       1.2004       2.1242,     450       3.8790       2.9817       5.0091       0.3373       1.5018,     450       3.2695       1.7802       7.1885       0.3737       1.3786,     450       4.5775       2.2307       6.8592       0.8293       1.7081,     450       3.7041       2.4795       4.9636       0.4353       1.3499,     450       2.5318       2.3671       5.1354       0.4956       1.5713,     450       5.4811       2.8885       6.1900       0.6088       1.6123,     450       4.4959       2.6361       7.5826       0.4435       1.7530
     451       4.4670       2.0666       7.3436       0.4101       1.4267,     451       3.6157       2.3695       6.2955       0.7368       2.4691,     451       6.7426       2.5139      10.1162       0.7534       1.7383,     451       2.8617       3.2252       4.3321       0.3551       1.6457,     451       3.0759       2.0640       7.6350       0.8862       2.2720,     451       3.2037       2.3932       7.1793       0.9014       1.4068,     451       5.9057       2.0989       5.8587       0.7150       0.8279,     451       2.1348       2.0597       4.5197       0.7396       1.9196,     451       4.4268       2.8827       4.1960       0.5300       1.4244,     451       3.0761       2.8709       7.4661       0.6575       1.8233
     452       3.3813       1.9895       7.1253       0.5955       1.4728,     452       4.0842       2.4095       5.9180       0.3861       1.9173,     452       5.5941       2.8920       9.4825       0.8111       1.7766,     452       3.4018       3.2712       4.8424       0.3365       1.1605,     452       2.8614       2.0263       7.5477       0.5724       1.9036,     452       5.9503       2.4450       7.0384       1.0140       1.7333,     452       5.6994       2.1812       5.5010       0.4475       1.6108,     452       2.9102       2.2369       4.3889       0.3559       1.4898,     452       4.0935       2.8573       4.2864       0.8120       1.5438,     452       3.2336       2.8176       7.7227       0.4425       1.8489
     453       3.9478       2.3502       7.0221       0.6569       1.7321,     453       3.3115       2.7329       6.2116       0.4999       2.1573,     453       5.2049       2.6315      10.0872       0.5964       1.8883,     453       2.4718       3.2993       4.4854       0.5207       1.3811,     453       2.3941       2.0550       7.2039       0.3773       1.4550,     453       5.5953       2.6900       6.8821       0.6318       1.0362,     453       4.6257       2.8484       5.0002       0.5000       1.5616,     453       4.0151       2.4078       4.8561       0.5263       1.3381,     453       3.3827       2.5342       4.3072       0.6965       0.9074,     453       3.6487       3.0497       7.3599       0.6909       2.6342
     454       3.8963       1.9740       7.1491       1.0631       1.8012,     454       3.0839       2.4435       6.0908       0.5878       2.3201,     454       6.7050       2.8002      10.0393       0.4833       2.0112,     454       2.6310       2.9292       4.3483       0.3995       1.5523,     454       2.6480       1.9072       6.2494       0.3102       1.5478,     454       6.5476       2.6934       8.2301       1.1106       1.6041,     454       6.0380       2.1412       5.7140       0.4343       1.0274,     454       3.3735       2.4696       4.7544       0.4356       2.0021,     454       3.1874       2.7780       4.0465       0.6844       1.4445,     454       2.9008       2.8796       7.6869       0.5256       1.7218
