#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker,#Frame          GSPT1         CRBN     GSPT1lig      CRBNlig       linker
     350       4.5039       2.3750       3.3628       0.7491       2.6615,     350       1.6576       2.0308       1.6727       0.8841       2.2075,     350       4.1165       2.0666       4.0226       0.6518       1.1022,     350       3.2148       2.2269       2.8171       1.1187       3.3776,     350       4.2534       1.8017       2.8554       1.0033       3.2351,     350       7.0602       1.9119       2.3902       0.8789       1.6025,     350       3.5355       1.7282       3.4991       0.6059       2.6288,     350       7.9230       2.5687       4.7825       1.3032       2.4487,     350       4.8762       2.0161       3.0944       0.9164       1.8911,     350       4.0361       1.8455       4.5356       0.5602       2.6539
     351       3.4886       2.2295       3.3846       0.8762       2.7979,     351       2.3483       1.8591       1.9580       0.3481       0.7365,     351       4.4246       2.4358       2.4550       0.5082       0.9374,     351       2.8915       1.8422       3.3311       1.0294       2.7437,     351       3.4221       2.3033       3.1337       1.0520       2.5814,     351       7.9665       2.0296       3.1726       0.8462       2.2264,     351       3.4889       1.8501       3.9301       0.6928       3.0766,     351       8.1213       2.2696       4.8205       1.8205       3.1557,     351       5.4802       1.8964       3.3268       0.9544       2.1627,     351       4.1986       2.1618       4.6655       0.8259       2.8322
     352       3.9205       2.3778       3.8827       0.9565       2.6954,     352       3.8640       2.1700       2.5770       0.6127       1.1786,     352       4.3003       2.3995       2.3036       0.6759       1.4635,     352       2.1757       1.9976       2.5835       1.1142       3.0233,     352       3.5689       1.6809       3.8297       0.5382       2.9684,     352       9.3176       1.8392       3.0910       1.0474       1.5701,     352       3.6326       1.7926       3.9484       0.5874       2.7386,     352       6.5045       2.2690       3.9346       1.1020       1.8997,     352       4.6165       1.8694       3.2801       0.9386       2.2748,     352       4.3685       1.7961       4.8117       0.5248       2.4716
     353       3.7358       2.1384       3.0945       0.7010       2.4616,     353       3.3885       2.2924       3.0375       0.5773       0.8529,     353       4.1234       2.3544       2.3632       0.7799       1.2196,     353       2.7458       2.3542       3.0497       1.1440       2.9171,     353       3.3764       1.9614       3.8700       0.9140       2.6932,     353       8.8389       1.8130       3.8939       0.8759       2.4611,     353       3.9441       1.8449       4.1039       0.6475       2.7825,     353       7.3553       2.0315       4.9582       1.6589       2.5140,     353       3.3597       1.8703       3.3091       0.7790       1.3133,     353       4.1455       1.9673       4.7756       0.4876       2.6834
     354       4.1127       2.2041       3.8410       0.6283       3.3822,     354       3.8559       1.9819       4.1609       0.7086       1.5218,     354       2.3547       2.6812       2.4603       0.5812       1.5828,     354       3.6223       1.7289       2.6756       1.4077       3.0831,     354       2.3334       1.6786       3.8320       0.8183       3.3923,     354       8.8534       1.7289       4.1290       0.9888       2.5225,     354       4.0657       1.9180       4.8538       0.5806       2.9548,     354       7.8832       2.0919       4.9274       1.1730       2.2611,     354       4.4040       1.9026       2.5218       0.7258       1.4857,     354       4.4780       1.9498       4.9400       0.4888       2.8306
     355       2.9750       2.3498       2.9324       0.4738       2.6101,     355       2.7206       2.0087       2.7524       0.5874       1.0156,     355       1.9408       2.4525       2.3197       0.7366       1.1944,     355       2.8747       2.1044       2.8577       1.0848       3.0808,     355       2.2421       2.0879       3.9387       0.8639       2.9405,     355       9.4543       2.0140       4.4639       1.0446       2.3863,     355       4.7434       2.0507       4.3678       0.4816       2.9282,     355       7.1405       1.9712       3.3700       0.8826       1.4445,     355       3.5335       1.9368       2.7736       0.8705       1.2969,     355       4.1481       1.7999       4.4796       0.4637       2.4312
     356       2.8961       2.1557       3.7334       0.6041       2.9931,     356       3.0884       2.1836       3.7059       0.8514       1.5783,     356       2.1178       2.6502       2.1663       0.3824       0.8044,     356       2.9863       2.0842       3.3029       1.2752       3.0152,     356       2.2952       1.7518       3.7630       1.1183       3.0373,     356       8.4802       2.0012       4.1741       0.7785       3.1205,     356       4.3173       1.8537       4.6160       0.5109       2.8379,     356       7.7612       2.0248       4.6517       1.0505       1.9454,     356       5.0368       1.7611       2.3117       0.8542       1.6210,     356       4.5272       1.7168       4.4205       0.4724       2.4142
     357       2.0538       2.1622       2.7176       0.5967       2.2225,     357       2.3491       2.0132       3.1820       0.6181       1.4085,     357       1.8999       2.3304       2.3276       0.6426       0.8971,     357       2.3314       2.0206       2.9549       1.1668       2.9136,     357       3.0641       1.8995       3.6017       1.0475       3.1885,     357       7.0441       2.2991       4.2422       0.9560       2.9533,     357       3.5848       1.9715       4.1356       0.6665       2.9548,     357       7.6162       1.9369       3.8322       0.7283       1.7206,     357       6.2928       1.7279       3.1451       0.8513       1.9767,     357       4.4581       1.9553       4.8886       0.4731       2.6964
     358       2.6690       2.1739       3.2800       0.4320       2.9231,     358       2.1995       1.8291       2.5594       0.4757       1.3747,     358       1.7062       2.4121       2.3353       0.6338       0.9643,     358       1.6421       1.8008       2.5475       1.1206       2.8528,     358       2.5880       1.9225       4.0010       1.0679       3.2962,     358       8.5931       2.3117       4.4963       0.8376       2.3772,     358       4.0773       1.8118       4.3100       0.4796       2.6118,     358       8.3241       1.9313       4.1045       1.1230       2.6024,     358       5.5570       1.8418       3.2336       0.8526       1.7583,     358       4.5988       2.1419       5.0014       0.7111       2.4595
     359       3.5574       2.0068       3.3262       0.5937       2.8226,     359       2.7030       2.2294       2.9233       0.6010       1.3604,     359       1.7886       2.3145       2.0025       0.7909       0.9145,     359       1.9928       1.8652       2.6473       0.6801       2.2602,     359       3.3771       1.8484       4.2346       0.9863       3.1652,     359       8.0640       2.4590       4.3053       0.6307       2.4905,     359       4.0453       1.8821       4.0821       0.5464       2.8053,     359       7.7620       2.0149       4.7596       1.3282       2.6486,     359       6.0290       1.8208       3.3493       0.8341       1.6254,     359       5.1592       1.9786       5.1732       0.7625       2.3870
     360       3.3394       2.1069       3.0512       1.0536       2.6664,     360       2.4177       1.9168       3.4047       0.6823       0.9321,     360       1.8221       2.3862       2.9577       0.4731       0.7319,     360       2.0558       2.0566       2.8681       0.9164       2.7321,     360       2.3085       1.7295       3.6825       1.0858       2.9378,     360       7.4366       2.5087       4.9560       0.9467       3.3100,     360       3.4148       1.9723       4.1618       0.8346       3.0390,     360       5.5705       2.3189       4.4094       1.2406       1.9751,     360       4.9767       1.9396       3.9325       0.7344       1.4832,     360       4.6409       2.2839       4.5288       0.7653       2.6236
     361       3.6774       2.1163       3.0250       0.8516       2.6828,     361       2.5156       1.9494       2.9641       0.4568       1.3474,     361       2.1517       2.2762       2.2889       0.5498       0.7797,     361       2.1908       2.1248       2.7430       1.0164       2.8364,     361       2.9834       1.8147       3.9832       1.0718       2.5963,     361       9.8406       2.4334       4.9567       0.7136       3.0814,     361       3.8250       2.1608       4.1965       1.0757       3.1906,     361       4.5071       2.1328       3.6440       1.0524       1.8175,     361       6.1134       1.8824       3.0445       0.7529       1.6234,     361       4.6601       2.1250       4.6184       0.9280       2.5529
     362       4.7468       1.9745       3.3742       0.9570       2.2598,     362       1.9872       1.7718       1.5090       0.5320       0.6048,     362       2.0646       2.2478       2.6659       0.3539       0.9616,     362       2.9366       2.0358       2.5578       1.1174       2.9537,     362       2.7848       1.9342       4.0073       1.0728       3.0834,     362       8.3704       2.4695       4.5278       0.7929       3.2201,     362       3.7667       2.0811       4.4620       0.6954       3.1347,     362       4.8227       1.9874       3.6815       1.1028       1.1940,     362       7.7326       1.8385       3.6124       1.1978       2.8121,     362       5.0053       2.1103       4.7557       0.7006       2.5467
